OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,REPORT_AC,GIS_ACRES,OBJECTIVE,SHAPEAREA,SHAPELEN
23045,2005,CA,CDF,BEU,CREEKSIDE FIRE,00002993,2005/08/12 00:00:00+00,2005/08/12 00:00:00+00,20,23.28834724,1,146585.413739615,1622.83427169792
23046,2005,CA,CCO,KRN,LEHIGH,05014322,2005/06/02 00:00:00+00,2005/06/02 00:00:00+00,764.67,764.67364502,1,4636482.22256828,15748.0275584724
23047,2005,CA,CCO,KRN,SODA,05014486,2005/06/04 00:00:00+00,2005/06/04 00:00:00+00,449.5,449.4977417,1,2713642.68411636,10798.4048942847
23048,2005,CA,CCO,KRN,CARO,05017703,2005/07/03 00:00:00+00,2005/07/03 00:00:00+00,639.03,639.05053711,1,3912686.36553985,9460.0333547215
23049,2005,CA,CCO,KRN,HIGH,05018737,2005/07/09 00:00:00+00,2005/07/10 00:00:00+00,941.82,941.82312012,1,5706062.06990537,16225.2636971665
23050,2005,CA,CCO,KRN,ELK,05019633,2005/07/17 00:00:00+00,2005/07/17 00:00:00+00,358.68,358.684021,1,2179477.25726843,9260.18857408642
23051,2005,CA,CCO,KRN,BLUE,05020692,2005/07/26 00:00:00+00,2005/07/26 00:00:00+00,774.84,774.86407471,1,4771467.22131333,12398.7640055127
23052,2005,CA,CCO,KRN,SPRING,05018658,2005/07/08 00:00:00+00,2005/07/10 00:00:00+00,828.38,828.37780762,1,4993452.91690512,11352.9561291935
23053,2005,CA,CCO,KRN,STATION,05019434,2005/07/15 00:00:00+00,2005/07/15 00:00:00+00,208.29,208.30032349,1,1278583.16500826,5764.16728500381
23054,2005,CA,CCO,KRN,AQUEDUCT,05022629,2005/08/13 00:00:00+00,2005/08/13 00:00:00+00,410.6,410.60772705,1,2505026.30352155,7128.95875164503
23055,2005,CA,CCO,KRN,PINE,05026521,2005/09/21 00:00:00+00,2005/09/21 00:00:00+00,1814.43,1814.47692871,1,11114043.250125,22009.1949519873
23056,2005,CA,CCO,KRN,RIDGE,05033346,2005/11/27 00:00:00+00,2005/11/28 00:00:00+00,659.09,659.10559082,1,4025406.75624609,14735.3868048823
23057,2005,CA,CCO,KRN,CRANE,05027065,2005/09/25 00:00:00+00,2005/09/26 00:00:00+00,412.8,412.80194092,1,2484264.51622315,8791.20202796182
23058,2005,CA,CCO,VNC,SCHOOL INCIDENT,05101786,2005/11/18 00:00:00+00,2005/11/21 00:00:00+00,3900,3892.23388672,1,23141776.2681243,24957.7514053502
23059,2005,CA,LRA,VNC,FREEWAY,00000004,2005/06/29 00:00:00+00,2005/06/29 00:00:00+00,15,14.85869694,1,88062.68857812,2377.68321714182
23060,2005,CA,USF,LPF,CHIMINEAS,00000000,2005/07/01 00:00:00+00,2005/07/03 00:00:00+00,90,100.31704712,1,608607.196779295,4064.48743495782
23061,2005,CA,USF,INF,PORTAL,00000000,2005/07/21 00:00:00+00,2005/07/23 00:00:00+00,62.58,62.61414337,1,393952.338810785,2587.95174817959
23062,2005,CA,USF,INF,ROCK,00000000,2005/08/05 00:00:00+00,2005/08/05 00:00:00+00,11.67,11.67198277,1,75291.32497989,1307.06985736515
23063,2005,CA,USF,INF,HOGBACK,00000000,2005/07/22 00:00:00+00,2005/08/05 00:00:00+00,743,655.02911377,1,4153256.5209659,12066.7161629261
23064,2005,CA,USF,INF,PINYON,00000000,2005/07/22 00:00:00+00,2005/08/24 00:00:00+00,150,154.7571106,1,980144.589576895,4623.19193146312
23065,2005,CA,USF,BDF,BLAISDELL,00000000,2005/08/31 00:00:00+00,2005/08/31 00:00:00+00,5493,5491.78759766,1,32318015.7148188,30958.7494046268
23066,2005,CA,USF,SRF,GEARY,00000000,2005/09/04 00:00:00+00,2005/09/08 00:00:00+00,175,175.41183472,1,1262002.22221257,4938.47030089898
23067,2005,CA,USF,BDF,THURMAN,00000000,2005/10/05 00:00:00+00,2005/10/06 00:00:00+00,935,938.66156006,1,5555970.41110619,14315.8168320879
23068,2005,CA,USF,CNF,SKYE,00000000,2005/10/06 00:00:00+00,2005/10/10 00:00:00+00,230,230.20059204,1,1319794.67921144,8477.37605716985
23069,2005,CA,USF,CNF,RIDGE,00000000,2005/07/31 00:00:00+00,2005/07/31 00:00:00+00,16,17.04495049,1,98585.596322955,1490.57755983794
23070,2005,CA,USF,MNF,DEER,00000000,2005/08/09 00:00:00+00,2005/08/18 00:00:00+00,1700,1719.76660156,1,11661987.9129115,23325.5440921017
23071,2005,CA,USF,SQF,WISHON,00000000,2005/07/27 00:00:00+00,2005/07/27 00:00:00+00,22,39.15746307,1,243595.06128787,1969.29352283326
23729,2006,NV,BLM,NOD,DUCK,00002406,2006/06/26 00:00:00+00,2006/06/27 00:00:00+00,1300,1304.42382813,1,9273335.58935446,26073.8461265772
23730,2006,CA,BLM,BBD,49,00002523,2006/07/28 00:00:00+00,2006/07/28 00:00:00+00,110,168.78053284,1,1093316.20210602,5057.83309664888
23905,2004,CA,CDF,RRU,FISH,00036803,2004/05/07 00:00:00+00,2004/05/07 00:00:00+00,75,63.07527161,1,372534.98644105,2913.91210871241
23906,2004,CA,CDF,RRU,GAFFORD,00035197,2004/05/02 00:00:00+00,2004/05/03 00:00:00+00,450,406.00634766,1,2377149.21261112,8052.21693439654
23907,2004,CA,CDF,RRU,LAKEVIEW,00056039,2004/07/13 00:00:00+00,2004/07/13 00:00:00+00,350,360.90649414,1,2112611.70786037,7287.82881164428
23908,2004,CA,CDF,RRU,MORALES,00070756,2004/09/02 00:00:00+00,2004/09/02 00:00:00+00,245,184.07919312,1,1072976.50722303,5057.9665237251
23909,2004,CA,CDF,RRU,PLEASURE,00032913,2004/04/25 00:00:00+00,2004/04/26 00:00:00+00,2464,2456.28198242,1,14332722.7101448,17752.7374290652
23935,2006,CA,CDF,AEU,SKUNK,00019018,2006/10/24 00:00:00+00,2006/10/24 00:00:00+00,50,51.29407501,1,342049.01566731,3958.53001214116
23936,2006,CA,CDF,AEU,ORE,00012132,2006/07/16 00:00:00+00,2006/07/16 00:00:00+00,85,85.49672699,1,567817.44534071,11353.7521233123
23937,2006,CA,BLM,CDD,JACK,00009230,2006/09/24 00:00:00+00,2006/09/24 00:00:00+00,20,22.41481209,,132046.11567571,2208.95245197445
23938,2004,CA,CDF,RRU,VERBENIA,00055439,2004/07/11 00:00:00+00,2004/07/16 00:00:00+00,3833,3831.37084961,1,22551929.5533962,23281.5152887642
23950,2005,CA,USF,ANF,RINCON,00000000,2005/09/05 00:00:00+00,2005/09/05 00:00:00+00,20,20.66898155,1,122655.72178905,1474.81438142754
23951,2005,CA,USF,SNF,DUMP,00000000,2005/08/01 00:00:00+00,2005/08/01 00:00:00+00,15,22.97629738,1,146987.58871037,2652.68799208705
23952,2005,CA,USF,SHF,TOLLHOUSE,00000000,2005/09/08 00:00:00+00,2005/09/10 00:00:00+00,12,12.52681351,1,88891.20819429,1137.5221673289
23953,2005,CA,USF,SHF,BAGLEY,00000000,2005/11/07 00:00:00+00,2005/11/27 00:00:00+00,438,433.09851074,1,3079781.73558924,8309.11009733596
23969,2000,CA,CDF,BTU,CONCOW,00010476,2000/09/20 00:00:00+00,,,1834.89001465,1,12567464.1616503,23287.7428611113
23970,2000,CA,CDF,BTU,LARKIN,00005945,2000/06/13 00:00:00+00,2000/06/14 00:00:00+00,475,487.25314331,1,3314694.72036789,13096.4270468275
24474,2003,CA,USF,ANF,MIDDLE FIRE,00000000,2003/08/07 00:00:00+00,2003/08/08 00:00:00+00,300,329.00134277,1,1956053.40242234,6565.40606319418
24475,2003,CA,USF,ANF,DUMP FIRE,00000000,2003/01/06 00:00:00+00,2003/01/06 00:00:00+00,10,9.18551445,1,54589.46505068,1137.0458226998
24476,2003,CA,USF,ANF,SHOOTING,00000000,2003/08/03 00:00:00+00,2003/08/03 00:00:00+00,60,22.66386795,1,134805.11305617,1565.90319644687
24477,2003,CA,USF,LPF,PIRU,00000000,2003/10/23 00:00:00+00,2003/10/31 00:00:00+00,63720,63726.40625,1,380445240.936409,121405.910679874
24478,2003,CA,USF,LPF,HAPPY,00000000,2003/10/24 00:00:00+00,2003/10/25 00:00:00+00,250,285.5645752,1,1713256.77524848,6459.86087564319
24479,2003,CA,USF,BDF,OLD,00000000,2003/10/25 00:00:00+00,2003/11/15 00:00:00+00,91281,91428,1,542604557.944078,218778.177759378
24480,2003,CA,USF,SQF,CHINA,00000000,2003/07/30 00:00:00+00,2003/08/01 00:00:00+00,445.43,509.47018433,1,3121849.40117963,17672.4789648118
24481,2003,CA,USF,LNF,CINDER,00000000,2003/09/25 00:00:00+00,2003/10/03 00:00:00+00,100,79.24589539,1,554328.336778005,4383.70566463068
24482,2003,CA,USF,MDF,TIMBER,00000000,2003/09/05 00:00:00+00,2003/09/09 00:00:00+00,313,313.62762451,1,2268468.87316005,8647.50582374865
24483,2003,CA,USF,MDF,ACKLEY,00000000,2003/07/26 00:00:00+00,2003/07/30 00:00:00+00,9940,9599.02050781,1,69834940.826477,52434.0764362731
24484,2003,CA,USF,MDF,ROCK,00000000,2003/09/05 00:00:00+00,2003/09/07 00:00:00+00,19,19.13756561,1,140287.42978082,2274.37251038084
24752,2004,CA,CDF,TUU,CASTLE,00006407,,,570.09,570.10888672,1,3570965.56901045,12121.2238920634
24753,2004,CA,CDF,TUU,STAGEL,00000000,,,313.36,313.3734436,1,1935718.45977808,6727.74963229261
24754,2004,CA,CCO,KRN,ROCKY,04-36647,2004/07/14 00:00:00+00,2004/07/15 00:00:00+00,468.71,466.68008423,1,2827182.3502624,16339.7057694235
24758,2006,CA,BLM,BBD,FOREST,0000C4NF,2006/08/20 00:00:00+00,2006/08/20 00:00:00+00,52,11.92227936,,79811.76244517,1541.27583839024
24759,2006,CA,BLM,BBD,HUNTER,00003196,2006/09/02 00:00:00+00,2006/09/02 00:00:00+00,11,14.33734512,,92641.258550575,1222.30779500272
24760,2006,CA,BLM,CCD,MARSHES,00003152,2006/09/02 00:00:00+00,,,14.91546345,,96706.93121184,1368.6142440766
24761,2006,CA,BLM,BBD,MULE,0000C6VZ,2006/09/19 00:00:00+00,2006/09/20 00:00:00+00,50,26.80366135,,178705.059513585,2160.31702272668
24763,2006,CA,CDF,AEU,CAMANCHE,00011692,2006/07/10 00:00:00+00,2006/07/10 00:00:00+00,80,79.39842224,1,521974.599827265,3219.0574279912
24764,2006,CA,CDF,AEU,51,00015754,2006/09/02 00:00:00+00,2006/09/03 00:00:00+00,45,43.79432678,1,291626.7407262,2719.927749512
25190,2005,CA,USF,SQF,RIVER,00000000,2005/07/20 00:00:00+00,2005/07/20 00:00:00+00,11.5,11.64447784,1,72440.038308885,1274.84917520917
25191,2005,CA,USF,SQF,BRECK,00000000,2005/07/29 00:00:00+00,2005/07/29 00:00:00+00,72,74.45397949,1,454365.07880854,3940.91459729122
25192,2005,CA,USF,SQF,KOA,00000000,2005/07/05 00:00:00+00,2005/07/05 00:00:00+00,69,70.525383,1,433195.28910588,4484.5992206284
25193,2005,CA,USF,SQF,NINE,00000000,2005/07/09 00:00:00+00,2005/07/10 00:00:00+00,1149,1149.69226074,1,7068933.6054809,18620.4893461455
25194,2005,CA,USF,SQF,WALKER,00000000,2005/08/07 00:00:00+00,2005/08/07 00:00:00+00,30,41.05360413,1,252195.82582327,1974.08040567061
25195,2005,CA,USF,SQF,NORTH,00000000,2005/07/24 00:00:00+00,2005/09/25 00:00:00+00,22,21.96268082,1,136180.58386104,1637.24912403553
25196,2005,CA,USF,SQF,CRAG,00000000,2005/07/24 00:00:00+00,2005/10/15 00:00:00+00,1185,1185.20141602,1,7363465.36633476,31210.5776566717
25197,2005,CA,USF,BDF,BARTON,00000000,2005/11/16 00:00:00+00,2005/07/07 00:00:00+00,71,69.78515625,1,413560.51958325,3286.28358898327
25198,2005,CA,USF,KNF,WOOLEY,00000000,2005/09/20 00:00:00+00,2005/09/21 00:00:00+00,3225,3224.14257813,1,23272082.2708116,32578.191281132
25199,2005,CA,USF,ANF,ALAMOS,00000000,2005/09/04 00:00:00+00,2005/09/04 00:00:00+00,15,14.92147446,1,89554.58675911,2555.58668036551
25200,2005,CA,USF,LNF,ROCKY,00000000,2005/09/16 00:00:00+00,2005/09/15 00:00:00+00,30,24.13049698,1,171362.118003115,2289.52769054901
25201,2005,CA,USF,SNF,BLACK ROCK,00000000,2005/08/09 00:00:00+00,2005/08/10 00:00:00+00,35,33.07836533,1,209810.14632929,2906.60858204829
25202,2005,CA,USF,SRF,PILE,00000000,2005/11/20 00:00:00+00,2005/11/21 00:00:00+00,10.97,10.98736668,1,76431.59315726,1409.32559326387
25203,2005,CA,USF,LPF,FREDS,00000000,2005/10/16 00:00:00+00,2005/10/18 00:00:00+00,10,7.19655418,1,44858.00186757,782.213768026993
25204,2005,CA,USF,LPF,FAIRWAY,00000000,2005/08/06 00:00:00+00,2005/08/08 00:00:00+00,27,26.50043678,1,158446.94941095,2764.25082793585
25318,2005,CA,CDF,MMU,CONVERSE,00017854,2005/09/17 00:00:00+00,2005/09/17 00:00:00+00,79,78.25121307,1,507766.81244117,4575.58504569834
25453,2005,CA,USF,ENF,MOUNTAIN,00000000,2005/11/19 00:00:00+00,2005/11/21 00:00:00+00,40,25.80358887,1,171158.49294337,4630.59802566248
25454,2005,CA,USF,INF,MUDD,00000000,2005/09/23 00:00:00+00,2005/09/23 00:00:00+00,32,31.79668999,1,204123.16886165,6808.51789264865
25455,2005,CA,USF,INF,GLASS,00000000,2005/09/02 00:00:00+00,2005/09/05 00:00:00+00,20,18.75880051,1,121648.99611006,3014.30706709071
25456,2005,CA,USF,CNF,BARRETT,00000000,2005/08/24 00:00:00+00,2005/08/26 00:00:00+00,124,12.18255615,1,69788.388573985,1934.93696993256
25457,2005,CA,USF,SNF,CORRAL WFU,00000000,2005/08/14 00:00:00+00,,274,256.3453064,2,1653874.90324148,14897.3852730698
25458,2001,CA,USF,TMU,KINGSBURY,00000000,2001/06/16 00:00:00+00,2001/06/18 00:00:00+00,15,14.99958897,,100630.13451983,1332.06474777709
25460,2006,CA,CDF,AEU,MULE,00016825,2006/09/19 00:00:00+00,2006/09/19 00:00:00+00,70,78.4252243,1,522949.99557979,3756.80398128836
25461,2006,CA,CDF,AEU,JACKSON,00012410,2006/07/20 00:00:00+00,2006/07/20 00:00:00+00,105,104.329422,1,687231.26983449,4915.58613471967
25552,2004,CA,CCO,SBC,CACHUMA,00000015,2004/05/03 00:00:00+00,2004/05/12 00:00:00+00,1127,1115.11535645,1,6696180.28003977,12107.6130643704
25553,2004,CA,CCO,SBC,GAVIOTA,00004032,2004/06/05 00:00:00+00,2004/06/12 00:00:00+00,7443,7197.66992188,1,42975152.2354008,38604.140178119
25554,2004,CA,CCO,VNC,KOENIGSTEIN INCIDENT,04032497,2004/04/26 00:00:00+00,2004/04/26 00:00:00+00,35,40.23288727,1,239999.272405055,2346.7942851814
25555,2004,CA,CCO,VNC,WENDY INCIDENT,04066772,2004/08/24 00:00:00+00,2004/08/24 00:00:00+00,120,120.94019318,1,717189.6840614,5060.72095318757
25556,2004,CA,CCO,LAC,MUNZ,00183690,2004/09/05 00:00:00+00,2004/09/06 00:00:00+00,267,267.46066284,1,1603892.88942481,8611.7180928631
25557,2004,CA,CCO,LAC,FOOTHILL,00146068,2004/07/17 00:00:00+00,2004/07/25 00:00:00+00,5969,5969.51806641,1,35544462.0239814,48433.9643936356
25558,2004,CA,USF,ANF,CROWN,00000000,2004/07/21 00:00:00+00,2004/07/25 00:00:00+00,11966,11754.265625,1,70129064.6009735,70154.7386715438
25559,2004,CA,CCO,LAC,WAYSIDE,00090871,2004/05/03 00:00:00+00,2004/05/04 00:00:00+00,90,90.63269806,1,540784.46033393,5679.53092976503
25560,2004,CA,CCO,LAC,PINE,00142168,2004/07/12 00:00:00+00,2004/07/23 00:00:00+00,16271,16271.65234375,1,97749222.6499062,111607.950972637
25561,2004,CA,CDF,RRU,CERRITO,00035517,2004/05/03 00:00:00+00,2004/05/07 00:00:00+00,16460,16447.3984375,1,96549302.9105712,86449.6394260718
25562,2004,CA,CDF,RRU,CITRUS,00058691,2004/07/22 00:00:00+00,2004/07/29 00:00:00+00,750,682.60894775,1,4002187.33882863,13337.7436251237
25563,2004,CA,CDF,RRU,EAGLE,00035190,2004/05/02 00:00:00+00,2004/05/07 00:00:00+00,8831,8946.07421875,1,52179524.8883568,61593.23214162
25583,2005,CA,USF,INF,MCGEE,00000000,2005/07/03 00:00:00+00,2005/07/13 00:00:00+00,30,34.12565231,1,221625.09882706,2850.74024004983
25584,2005,CA,USF,INF,BEACH,00000000,2005/07/20 00:00:00+00,2005/07/20 00:00:00+00,40,45.31910706,1,295584.67518737,2151.2642560667
25585,2005,CA,USF,MDF,BSFMU 2,00000000,2005/08/05 00:00:00+00,2005/08/11 00:00:00+00,10,11.96217442,1,86749.89611875,1543.1516690382
25586,2005,CA,USF,MDF,BUCK,00000000,2005/08/08 00:00:00+00,2005/08/10 00:00:00+00,204,204.40556335,1,1495461.43299297,7856.93390408561
25587,2005,CA,USF,MDF,COUGAR,00000000,2005/08/05 00:00:00+00,2005/08/25 00:00:00+00,104,114.84494019,1,834991.865839055,9088.16306037042
25588,2005,CA,USF,PNF,BELL,00000000,2005/09/22 00:00:00+00,2005/09/22 00:00:00+00,35,30.99304581,1,213164.260253635,2267.38667655382
25589,2005,CA,USF,PNF,NUGGET,00000000,2005/03/15 00:00:00+00,2005/03/16 00:00:00+00,18,17.67499161,1,122049.28735862,1531.84655464003
27469,2001,CA,CDF,TGU,ELDER,00002715,2001/05/27 00:00:00+00,,,30.15665245,1,208346.29147616,2274.0920421093
27470,2001,CA,CDF,TGU,MANSVILLE,00003305,2001/05/19 00:00:00+00,,,80.0460434,1,545261.236245535,2974.85417214956
27641,2002,CA,USF,ENF,ELLIS 2,00000000,2002/11/15 00:00:00+00,2002/11/25 00:00:00+00,225,112.53871155,1,744740.93459382,8734.127111251
27642,2002,CA,USF,ENF,BEAR 2,00000000,2002/11/24 00:00:00+00,2002/11/25 00:00:00+00,48,48.8170929,1,323185.06316491,3578.72116806786
27643,2002,CA,USF,BDF,COLD,00000000,2002/10/13 00:00:00+00,2002/10/20 00:00:00+00,10,11.18711853,1,66373.276710915,1077.40313477299
27644,2002,CA,USF,BDF,HARRISON,00000000,2002/10/24 00:00:00+00,2002/10/25 00:00:00+00,40,32.83269882,1,194494.1891087,1857.2319080458
27645,2002,CA,USF,PNF,FERRIS,00000000,2002/06/26 00:00:00+00,2002/06/27 00:00:00+00,17.5,9.28774357,1,64274.859301455,975.716961292057
27646,2002,CA,USF,PNF,POPLAR,00000000,2002/07/30 00:00:00+00,2002/07/31 00:00:00+00,63,47.84096146,1,328718.41072934,2726.78191068706
27647,2002,CA,USF,ANF,PADUA,00000000,2002/04/21 00:00:00+00,2002/04/21 00:00:00+00,10,12.51119137,1,74111.017930445,1615.7541655123
27648,2003,CA,USF,SHF,THIMBLEBERRY,00000000,2003/09/05 00:00:00+00,2003/09/06 00:00:00+00,30,29.57423019,1,212375.58066956,2174.75409271294
27649,2003,CA,USF,SHF,GIRARD,00000000,2003/07/23 00:00:00+00,2003/07/25 00:00:00+00,12,11.64283371,1,83138.38871679,1384.72613721155
27650,2003,CA,USF,SHF,GREEN,00000000,2003/09/05 00:00:00+00,2003/09/08 00:00:00+00,13,13.50681782,1,96054.25821261,1434.34230992405
27651,2003,CA,USF,SHF,POLLARD,00000000,2003/07/06 00:00:00+00,2003/07/10 00:00:00+00,30,40.6874733,1,289322.774243145,3858.60233433832
27652,2003,CA,USF,INF,SAGEHEN,00000000,2003/06/18 00:00:00+00,2003/06/23 00:00:00+00,1173,1174.03381348,1,7667069.71325307,22483.7556919374
27804,2002,CA,USF,CNF,MATEO,00000000,2002/05/13 00:00:00+00,2002/05/14 00:00:00+00,1000,1882.24975586,1,10971478.0721264,14608.3723956811
27805,2002,CA,USF,CNF,PEAK,00000000,2002/08/09 00:00:00+00,2002/08/11 00:00:00+00,287,245.0083313,1,1412868.01363384,5597.69570366009
27928,2001,CA,CDF,TGU,FREEMAN,00002791,2001/05/30 00:00:00+00,,,417.39761353,1,2876711.00320018,8801.9141131706
27929,2001,CA,CDF,TGU,RED BANK,00003255,2001/06/17 00:00:00+00,,,442.09838867,1,3059731.45945056,9001.75272911844
27930,2001,CA,CDF,TGU,HOG,00003132,2001/06/13 00:00:00+00,,,343.73031616,1,2389528.5606945,7618.08015398194
27931,2001,CA,CDF,AEU,WHITE,00005937,2001/05/02 00:00:00+00,,,33.49117661,1,221833.345335825,1856.79861966744
27932,2001,CA,CDF,AEU,FALCON,00007991,2001/06/08 00:00:00+00,,,33.35941315,1,220924.72903135,1939.226515425
27933,2001,CA,CDF,AEU,JACKSON,00008312,2001/06/13 00:00:00+00,,,1670.78222656,1,10982232.6776578,34713.5774300594
27934,2001,CA,CDF,AEU,FRENCH,00008688,2001/06/19 00:00:00+00,,,66.66996765,1,442519.86771121,2689.81593656749
27935,2001,CA,CDF,AEU,PAYEN,00009653,2001/07/05 00:00:00+00,,,302.18734741,1,2005906.77336881,8337.34893338324
27936,2001,CA,CDF,AEU,SILVA,00009732,2001/07/06 00:00:00+00,,,80.42118073,1,535003.51644031,3739.06120957614
27937,2001,CA,CDF,AEU,ETHEL,00009796,2001/07/07 00:00:00+00,,,10.37271881,1,69020.25787994,1400.07129357731
27938,2001,CA,CDF,AEU,HIGHWAY-16,00009735,2001/07/06 00:00:00+00,,,546.54547119,1,3612552.39417476,9669.82575659984
27939,2001,CA,CDF,AEU,HIGHWAY-88,00012703,2001/08/24 00:00:00+00,,,15.09820652,1,99420.793771485,2098.15321129275
28213,2003,CA,CDF,MEU,RATTLESNAKE,00005879,2003/07/29 00:00:00+00,2003/08/08 00:00:00+00,164,164.23670959,1,1126806.44425826,5978.61732671029
28214,2003,CA,CDF,MEU,LIGHTNING #81,00007269,2003/09/03 00:00:00+00,2003/09/03 00:00:00+00,22,22.03114319,1,148442.23016641,1567.4085087203
28215,2003,CA,CDF,MMU,I5,00011084,2003/06/30 00:00:00+00,2003/06/30 00:00:00+00,1000,1120.82995605,1,7102007.30226127,14338.616727994
28216,2003,CA,CDF,MMU,RD_26,00010475,2003/06/23 00:00:00+00,2003/06/23 00:00:00+00,700,525.59912109,1,3351417.4484301,11253.7952407735
28217,2003,CA,CDF,MMU,200FIRE,00015276,2003/08/26 00:00:00+00,2003/08/26 00:00:00+00,100,72.29999542,1,461386.24404859,2778.82299292664
28218,2003,CA,CDF,MMU,NORTHFORK,00011727,2003/07/08 00:00:00+00,2003/07/10 00:00:00+00,360,471.79837036,1,3017738.52336452,8362.22905575906
28387,2003,CA,USF,ANF,TEMPLIN,00000000,2003/07/07 00:00:00+00,2003/07/07 00:00:00+00,156,156.49815369,1,936712.338766015,4482.95881091051
28388,2003,CA,USF,ANF,POST,00000000,2003/07/08 00:00:00+00,2003/07/08 00:00:00+00,37,37.28207016,1,224089.25946876,3025.43380091014
28389,2003,CA,USF,ANF,DEL LAGO,00000000,2003/09/01 00:00:00+00,2003/09/01 00:00:00+00,12,12.48529053,1,74825.165037775,1044.14064613955
28390,2003,CA,USF,ANF,DEL,00000000,2003/09/21 00:00:00+00,2003/09/21 00:00:00+00,30,27.97443581,1,167631.776341115,1648.01859264997
28391,2003,CA,USF,ANF,ROSCOE,00000000,2003/12/18 00:00:00+00,2003/12/18 00:00:00+00,25,29.67152596,1,177344.37818567,1756.01683902472
28392,2003,CA,USF,ANF,BRAINARD,00000000,2003/10/23 00:00:00+00,2003/10/23 00:00:00+00,25,26.39773178,1,156849.299920395,1724.60938007554
28478,2002,CA,CDF,SCU,PG&E#4,00003591,2002/08/25 00:00:00+00,2002/08/25 00:00:00+00,200,200.15444946,1,1305371.63934896,5313.72035874409
28479,2002,CA,CDF,SCU,PATTERSON,00002163,2002/06/15 00:00:00+00,,136,233.90783691,1,1515318.30780586,5966.90383205215
28480,2001,CA,CDF,TGU,CRANE,00002905,2001/06/03 00:00:00+00,,,65.25997925,1,449021.169367535,4125.38343369788
28481,2001,CA,CDF,TGU,RED,00002833,2001/05/31 00:00:00+00,,,53.28185654,1,369094.456869925,2764.22471943381
28482,2001,CA,CCO,MRN,REDHILL,00001384,2001/07/18 00:00:00+00,,,19.24831772,1,126256.924862015,2006.30769321828
28483,2000,CA,CCO,MRN,RIDGECREST,00000000,2000/08/04 00:00:00+00,,,8.213871,1,53521.65008369,1380.90709487656
28484,2000,CA,CCO,MRN,SAN RAFAEL HILL,00001204,2000/07/23 00:00:00+00,,,8.0300045,1,52388.81108336,1182.23288353826
28485,2001,CA,CCO,MRN,SAN RAFAEL HILL,00000968,2001/06/04 00:00:00+00,,,9.79753494,1,63917.387489955,1299.48349672616
28486,2001,CA,CCO,MRN,CHINACAMP,00000972,2001/06/05 00:00:00+00,,,17.46876144,1,114060.3589244,1417.44890806395
28487,2001,CA,CCO,MRN,NICASIO,00000988,2001/06/07 00:00:00+00,,,1.29395139,1,8467.215961195,424.164375024376
28488,2001,CA,CCO,MRN,SHORELINE,00001786,2001/09/05 00:00:00+00,,,80.37611389,1,526277.767888815,3458.56139056336
28489,2001,CA,CDF,BTU,HIGHWAY 70,00012700,2001/10/24 00:00:00+00,,,1692.82958984,1,11603857.1488862,18450.1019597187
28490,2001,CA,CDF,BTU,LARKIN,00005556,2001/05/20 00:00:00+00,,,626.87792969,1,4263718.92205027,12719.9703147758
28753,2001,CA,CDF,AEU,DILLARD WF2,00009551,2001/07/04 00:00:00+00,,,10.85554886,1,71858.27520543,1262.88415748075
28754,2001,CA,CDF,AEU,HORIZON,00009378,2001/07/01 00:00:00+00,,,35.02740479,1,232557.313880775,2045.58735303279
28755,2001,CA,CDF,AEU,CLAY,00011228,2001/07/31 00:00:00+00,,,525.59375,1,3456385.97682102,10023.6207783726
28756,2001,CA,CDF,AEU,MURPHY,00012301,2001/08/17 00:00:00+00,,,98.69863129,1,658674.539483595,3415.52846616278
28757,2001,CA,CDF,AEU,BEVAN,00008916,2001/06/23 00:00:00+00,,,687.10461426,1,4548552.10133815,11298.3780451418
28758,2001,CA,CDF,AEU,MICHIGAN #4,00011246,2001/07/31 00:00:00+00,,,54.8578949,1,363397.41100099,2647.88746769219
28759,2001,CA,CDF,SKU,WEED,00002195,2001/06/21 00:00:00+00,,,7.5895505,1,54678.56921992,1110.44724640716
28760,2001,CA,CDF,SKU,POLITICIAN,00002970,2001/07/23 00:00:00+00,,,1.84287405,1,13440.68153655,528.336236974622
28761,2001,CA,CDF,SKU,MTF ASSIST #9,00001806,2001/05/28 00:00:00+00,,,8.15675259,1,59354.666150415,1095.20767021368
28762,2001,CA,CDF,SKU,MINI,00002178,2001/06/20 00:00:00+00,,,10.75156879,1,78131.836532885,1917.73820001587
28774,2003,CA,USF,TNF,CODFISH,00000000,2003/08/31 00:00:00+00,2003/09/10 00:00:00+00,814,841.42443848,1,5660344.50547144,13724.088139807
28775,2003,CA,USF,TNF,CHILCOOT,00000000,2003/07/20 00:00:00+00,2003/07/21 00:00:00+00,5635,5641.61425781,1,38674171.3044245,42939.3406271126
28776,2004,CA,USF,TNF,MITCHELL,00000000,2004/11/20 00:00:00+00,2004/11/20 00:00:00+00,11,5.63092947,1,37898.877392375,1219.86728607782
28783,2001,CA,USF,SNF,MUSIC,00000055,2001/08/17 00:00:00+00,2001/08/21 00:00:00+00,300,210.06567383,1,1341900.2116787,5840.15275070098
28786,2000,CA,USF,ANF,FOOTHILL,00000000,2000/07/05 00:00:00+00,2000/07/05 00:00:00+00,10,6.98460197,1,41468.28829338,850.024464255532
28793,2000,NV,USF,TOI, ,00000000,2000/07/19 00:00:00+00,,,207.29095459,1,1365344.9618536,7411.13122752881
